# BUSCO version is: 5.1.2 
# The lineage dataset is: viridiplantae_odb10 (Creation date: 2024-01-08, number of genomes: 57, number of BUSCOs: 425)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
144144at33090	Complete	Ah3G11130.1	289.0	189	https://v10-1.orthodb.org/?query=144144at33090	CAP Gly-rich domain
144680at33090	Complete	Ah4G37260.1	310.1	252	https://v10-1.orthodb.org/?query=144680at33090	Ankyrin repeat-containing domain
144716at33090	Complete	Ah5G04370.1	340.1	203	https://v10-1.orthodb.org/?query=144716at33090	CAAX prenyl protease 2
144765at33090	Complete	Ah1G25250.1	405.3	251	https://v10-1.orthodb.org/?query=144765at33090	DNA glycosylase
144990at33090	Complete	Ah2G02980.1	393.5	252	https://v10-1.orthodb.org/?query=144990at33090	Squalene/phytoene synthase
145061at33090	Complete	Ah3G20370.2	794.7	476	https://v10-1.orthodb.org/?query=145061at33090	Tetratricopeptide repeat
145734at33090	Complete	Ah1G41720.2	463.9	303	https://v10-1.orthodb.org/?query=145734at33090	Methyltransferase type 11
146354at33090	Complete	Ah2G27810.1	281.8	206	https://v10-1.orthodb.org/?query=146354at33090	Thioredoxin
146469at33090	Complete	Ah8G07410.1	351.6	220	https://v10-1.orthodb.org/?query=146469at33090	Enoyl-CoA hydratase/isomerase
146772at33090	Complete	Ah8G11890.1	389.0	246	https://v10-1.orthodb.org/?query=146772at33090	Pantoate-beta-alanine ligase
146921at33090	Complete	Ah7G16130.1	365.1	208	https://v10-1.orthodb.org/?query=146921at33090	Magnesium-protoporphyrin IX methyltransferase
147083at33090	Complete	Ah1G22740.1	310.1	238	https://v10-1.orthodb.org/?query=147083at33090	NAD(P)-binding domain superfamily
147262at33090	Complete	Ah3G26490.1	385.0	242	https://v10-1.orthodb.org/?query=147262at33090	ABC/ECF transporter, transmembrane component
148236at33090	Missing
148539at33090	Duplicated	Ah25U00010.1	572.5	369	https://v10-1.orthodb.org/?query=148539at33090	GTP binding domain
148539at33090	Duplicated	Ah2G30270.1	572.5	369	https://v10-1.orthodb.org/?query=148539at33090	GTP binding domain
148839at33090	Complete	Ah3G41660.1	471.4	339	https://v10-1.orthodb.org/?query=148839at33090	Proteasome component (PCI) domain
149782at33090	Complete	Ah3G07760.1	257.3	173	https://v10-1.orthodb.org/?query=149782at33090	Ribosome recycling factor
150470at33090	Complete	Ah1G16380.1	337.1	252	https://v10-1.orthodb.org/?query=150470at33090	Protein HGH1 N-terminal
150559at33090	Complete	Ah7G40890.2	243.2	159	https://v10-1.orthodb.org/?query=150559at33090	Ribosomal RNA processing protein 8
152317at33090	Complete	Ah2G25920.1	357.5	237	https://v10-1.orthodb.org/?query=152317at33090	Translation initiation factor 3
153820at33090	Complete	Ah4G20080.2	505.7	298	https://v10-1.orthodb.org/?query=153820at33090	LPPG:FO 2-phospho-L-lactate transferase CofD/UPF0052
154870at33090	Complete	Ah5G22370.1	665.6	523	https://v10-1.orthodb.org/?query=154870at33090	Nicastrin
155102at33090	Complete	Ah1G01580.2	321.9	163	https://v10-1.orthodb.org/?query=155102at33090	Cytochrome c oxidase assembly protein CtaG/Cox11
156843at33090	Complete	Ah4G31760.1	300.9	183	https://v10-1.orthodb.org/?query=156843at33090	Ribosomal protein L3
156887at33090	Complete	Ah7G05910.1	319.1	195	https://v10-1.orthodb.org/?query=156887at33090	ABC transporter, conserved site
158492at33090	Complete	Ah6G10650.2	333.8	182	https://v10-1.orthodb.org/?query=158492at33090	Ribosome biogenesis protein
158957at33090	Complete	Ah2G33890.1	242.7	182	https://v10-1.orthodb.org/?query=158957at33090	HAD superfamily
160064at33090	Complete	Ah8G07150.4	331.7	202	https://v10-1.orthodb.org/?query=160064at33090	Electron transfer flavoprotein, beta subunit
160610at33090	Complete	Ah1G52190.1	448.3	249	https://v10-1.orthodb.org/?query=160610at33090	RNA-binding S4 domain
160680at33090	Complete	Ah1G20610.1	780.6	543	https://v10-1.orthodb.org/?query=160680at33090	Tetratricopeptide repeat
161054at33090	Complete	Ah8G31510.1	347.0	256	https://v10-1.orthodb.org/?query=161054at33090	Methyltransferase small domain
161066at33090	Complete	Ah8G34170.1	402.3	289	https://v10-1.orthodb.org/?query=161066at33090	FAD dependent oxidoreductase
161269at33090	Complete	Ah5G17350.1	328.3	157	https://v10-1.orthodb.org/?query=161269at33090	Deoxycytidylate deaminase domain
161309at33090	Complete	Ah4G33970.1	336.1	251	https://v10-1.orthodb.org/?query=161309at33090	Calycin
161559at33090	Complete	Ah5G30550.1	358.4	261	https://v10-1.orthodb.org/?query=161559at33090	Protein prenyltransferase, alpha subunit
161966at33090	Missing
162794at33090	Complete	Ah6G00800.1	477.0	246	https://v10-1.orthodb.org/?query=162794at33090	Putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase
163097at33090	Complete	Ah3G07380.1	534.2	305	https://v10-1.orthodb.org/?query=163097at33090	Cyclophilin-type peptidyl-prolyl cis-trans isomerase domain
163701at33090	Complete	Ah1G02440.1	206.0	148	https://v10-1.orthodb.org/?query=163701at33090	P-loop containing nucleoside triphosphate hydrolase
163833at33090	Complete	Ah7G36420.1	655.0	360	https://v10-1.orthodb.org/?query=163833at33090	THIF-type NAD/FAD binding fold
164019at33090	Complete	Ah5G25280.1	257.0	231	https://v10-1.orthodb.org/?query=164019at33090	Aminotransferase class IV
164280at33090	Missing
164556at33090	Complete	Ah1G19010.1	197.3	148	https://v10-1.orthodb.org/?query=164556at33090	Putative rRNA methylase
165103at33090	Complete	Ah6G33170.1	396.0	235	https://v10-1.orthodb.org/?query=165103at33090	Carbon-nitrogen hydrolase
166645at33090	Complete	Ah6G16880.1	1246.0	973	https://v10-1.orthodb.org/?query=166645at33090	Sister chromatid cohesion protein
166660at33090	Complete	Ah5G21060.1	242.5	143	https://v10-1.orthodb.org/?query=166660at33090	ATP-dependent helicase/deoxyribonuclease subunit B
167076at33090	Complete	Ah8G16100.1	225.1	155	https://v10-1.orthodb.org/?query=167076at33090	Oxoglutarate/iron-dependent dioxygenase
167217at33090	Complete	Ah6G26920.1	421.9	216	https://v10-1.orthodb.org/?query=167217at33090	tRNA (guanine-N(7)-)-methyltransferase
167325at33090	Complete	Ah7G14610.1	204.4	148	https://v10-1.orthodb.org/?query=167325at33090	Unnamed product
167809at33090	Complete	Ah4G26290.1	328.2	165	https://v10-1.orthodb.org/?query=167809at33090	Peptidyl-prolyl cis-trans isomerase
167850at33090	Complete	Ah3G08490.1	203.1	153	https://v10-1.orthodb.org/?query=167850at33090	Autophagy-related protein 3
167932at33090	Complete	Ah2G29170.1	368.7	191	https://v10-1.orthodb.org/?query=167932at33090	PsbP, C-terminal
168269at33090	Complete	Ah7G23070.1	380.3	221	https://v10-1.orthodb.org/?query=168269at33090	P-loop containing nucleoside triphosphate hydrolase
168270at33090	Complete	Ah3G09040.1	380.5	235	https://v10-1.orthodb.org/?query=168270at33090	Tab2-like
168563at33090	Complete	Ah3G21160.1	222.5	180	https://v10-1.orthodb.org/?query=168563at33090	Tetratricopeptide repeat
169007at33090	Complete	Ah7G28820.1	250.8	144	https://v10-1.orthodb.org/?query=169007at33090	tRNA/rRNA methyltransferase, SpoU type
170939at33090	Complete	Ah7G16580.2	611.0	335	https://v10-1.orthodb.org/?query=170939at33090	ATPase, AAA-type, conserved site
170945at33090	Complete	Ah1G14440.1	517.8	340	https://v10-1.orthodb.org/?query=170945at33090	Helicase, C-terminal
171195at33090	Complete	Ah1G25400.1	306.0	193	https://v10-1.orthodb.org/?query=171195at33090	urease accessory protein F
171627at33090	Complete	Ah2G15150.1	183.0	137	https://v10-1.orthodb.org/?query=171627at33090	OPI10 family
171708at33090	Complete	Ah2G00570.1	272.7	247	https://v10-1.orthodb.org/?query=171708at33090	WD40-repeat-containing domain
171767at33090	Complete	Ah5G27260.1	301.6	178	https://v10-1.orthodb.org/?query=171767at33090	PsbP, C-terminal
172000at33090	Complete	Ah6G11890.1	465.0	295	https://v10-1.orthodb.org/?query=172000at33090	Ribosomal RNA small subunit methyltransferase H
172535at33090	Complete	Ah3G29800.1	545.6	337	https://v10-1.orthodb.org/?query=172535at33090	Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial
172666at33090	Complete	Ah6G15960.1	341.4	197	https://v10-1.orthodb.org/?query=172666at33090	Peptide deformylase
173119at33090	Complete	Ah8G23680.1	239.2	186	https://v10-1.orthodb.org/?query=173119at33090	DNA recombination and repair protein Rad51-like, C-terminal
173143at33090	Complete	Ah4G34310.1	241.5	155	https://v10-1.orthodb.org/?query=173143at33090	Nucleoporin, NSP1-like, C-terminal
173477at33090	Complete	Ah4G07910.1	244.1	155	https://v10-1.orthodb.org/?query=173477at33090	PITH domain
173581at33090	Complete	Ah5G22010.1	446.6	259	https://v10-1.orthodb.org/?query=173581at33090	TatD family
174202at33090	Duplicated	Ah6G11530.1	215.5	138	https://v10-1.orthodb.org/?query=174202at33090	RNA methyltransferase RlmH
174202at33090	Duplicated	Ah6G11560.1	197.8	127	https://v10-1.orthodb.org/?query=174202at33090	RNA methyltransferase RlmH
174213at33090	Complete	Ah7G29520.2	286.4	186	https://v10-1.orthodb.org/?query=174213at33090	Folate-sensitive fragile site protein Fra10Ac1
174767at33090	Complete	Ah8G29950.2	447.3	239	https://v10-1.orthodb.org/?query=174767at33090	Histidine phosphatase superfamily
175583at33090	Complete	Ah16U00070.1	181.1	131	https://v10-1.orthodb.org/?query=175583at33090	Plastid lipid-associated protein/fibrillin conserved domain
175792at33090	Complete	Ah1G15220.1	257.9	183	https://v10-1.orthodb.org/?query=175792at33090	Winged helix-like DNA-binding domain superfamily
175963at33090	Complete	Ah3G29000.2	344.9	201	https://v10-1.orthodb.org/?query=175963at33090	Plastid lipid-associated protein/fibrillin conserved domain
176016at33090	Complete	Ah1G02580.1	303.5	157	https://v10-1.orthodb.org/?query=176016at33090	GNAT domain
176328at33090	Complete	Ah2G22400.1	739.9	483	https://v10-1.orthodb.org/?query=176328at33090	SUI1 domain
177296at33090	Complete	Ah7G11780.1	207.5	132	https://v10-1.orthodb.org/?query=177296at33090	Methyltransferase domain
177720at33090	Complete	Ah8G12920.1	532.3	371	https://v10-1.orthodb.org/?query=177720at33090	Transglutaminase-like
177964at33090	Complete	Ah6G14400.1	374.6	196	https://v10-1.orthodb.org/?query=177964at33090	Peptidylprolyl isomerase
178386at33090	Complete	Ah8G35200.1	365.1	229	https://v10-1.orthodb.org/?query=178386at33090	Glucose-6-phosphate 1-epimerase
179975at33090	Complete	Ah1G13740.1	319.0	170	https://v10-1.orthodb.org/?query=179975at33090	Pentapeptide repeat
180408at33090	Complete	Ah5G05090.1	276.2	162	https://v10-1.orthodb.org/?query=180408at33090	Cofactor assembly of complex C subunit B, CCB1
180466at33090	Complete	Ah3G09680.1	334.1	194	https://v10-1.orthodb.org/?query=180466at33090	Copper chaperone SCO1/SenC
180674at33090	Complete	Ah1G18640.1	425.5	234	https://v10-1.orthodb.org/?query=180674at33090	Nuclear protein
181108at33090	Complete	Ah6G22040.2	276.7	170	https://v10-1.orthodb.org/?query=181108at33090	Plastid lipid-associated protein/fibrillin conserved domain
182493at33090	Complete	Ah2G25370.2	210.0	162	https://v10-1.orthodb.org/?query=182493at33090	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
182513at33090	Complete	Ah4G33700.1	462.3	282	https://v10-1.orthodb.org/?query=182513at33090	Protohaem IX farnesyltransferase
182936at33090	Complete	Ah6G31840.1	340.3	246	https://v10-1.orthodb.org/?query=182936at33090	Etoposide-induced 2.4
182952at33090	Fragmented	Ah3G34260.2	107.0	92	https://v10-1.orthodb.org/?query=182952at33090	Transcriptional regulator TACO1-like
183313at33090	Complete	Ah5G32530.1	358.0	226	https://v10-1.orthodb.org/?query=183313at33090	Protein-ribulosamine 3-kinase, chloroplastic
183396at33090	Complete	Ah8G13660.1	187.0	110	https://v10-1.orthodb.org/?query=183396at33090	Protein of unknown function DUF393
183719at33090	Complete	Ah7G06740.1	520.8	341	https://v10-1.orthodb.org/?query=183719at33090	Tocopherol cyclase
183931at33090	Complete	Ah8G21750.1	365.3	240	https://v10-1.orthodb.org/?query=183931at33090	WD40 repeat
184066at33090	Fragmented	Ah2G00560.1	82.9	53	https://v10-1.orthodb.org/?query=184066at33090	Protein of unknown function DUF3593
184405at33090	Complete	Ah3U00310.1	473.1	317	https://v10-1.orthodb.org/?query=184405at33090	DNA glycosylase
184776at33090	Duplicated	Ah6G42360.1	278.9	155	https://v10-1.orthodb.org/?query=184776at33090	NIF system FeS cluster assembly, NifU, C-terminal
184776at33090	Duplicated	Ah133U00060.1	278.9	155	https://v10-1.orthodb.org/?query=184776at33090	NIF system FeS cluster assembly, NifU, C-terminal
185172at33090	Complete	Ah4G32650.1	177.0	110	https://v10-1.orthodb.org/?query=185172at33090	Molybdopterin synthase catalytic subunit
185214at33090	Complete	Ah4G36610.1	229.9	172	https://v10-1.orthodb.org/?query=185214at33090	Plastid lipid-associated protein/fibrillin conserved domain
185696at33090	Complete	Ah4G36600.1	630.7	532	https://v10-1.orthodb.org/?query=185696at33090	TCF25/Rqc1
185941at33090	Complete	Ah2G28280.1	220.4	146	https://v10-1.orthodb.org/?query=185941at33090	PsbP, C-terminal
186340at33090	Complete	Ah7G28830.2	337.2	180	https://v10-1.orthodb.org/?query=186340at33090	PsbP, C-terminal
187462at33090	Complete	Ah7G06330.1	515.3	411	https://v10-1.orthodb.org/?query=187462at33090	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
187866at33090	Complete	Ah4G30190.1	135.3	136	https://v10-1.orthodb.org/?query=187866at33090	DTW
187914at33090	Complete	Ah7G42200.1	473.7	354	https://v10-1.orthodb.org/?query=187914at33090	Mur ligase, central
188180at33090	Complete	Ah1G08620.4	283.8	144	https://v10-1.orthodb.org/?query=188180at33090	Lactoylglutathione lyase
188436at33090	Complete	Ah4G31460.1	293.6	179	https://v10-1.orthodb.org/?query=188436at33090	Mpv17/PMP22
188583at33090	Complete	Ah3G02800.1	414.7	244	https://v10-1.orthodb.org/?query=188583at33090	RuvA domain 2-like
188938at33090	Complete	Ah7G38230.1	336.7	181	https://v10-1.orthodb.org/?query=188938at33090	Protein of unknown function DUF2854
189891at33090	Complete	Ah7G41390.1	365.5	209	https://v10-1.orthodb.org/?query=189891at33090	Tetrapyrrole methylase
190390at33090	Complete	Ah7G07300.1	291.0	195	https://v10-1.orthodb.org/?query=190390at33090	Haem peroxidase
191125at33090	Fragmented	Ah2G27760.1	296.8	177	https://v10-1.orthodb.org/?query=191125at33090	RNA-binding S4 domain
191396at33090	Complete	Ah6G27730.1	419.5	251	https://v10-1.orthodb.org/?query=191396at33090	C-5 cytosine methyltransferase
191581at33090	Complete	Ah2G11450.1	402.1	224	https://v10-1.orthodb.org/?query=191581at33090	TPM domain
192090at33090	Complete	Ah6G19600.1	669.7	458	https://v10-1.orthodb.org/?query=192090at33090	MIF4G-like domain superfamily
192376at33090	Duplicated	Ah6G11620.1	182.2	105	https://v10-1.orthodb.org/?query=192376at33090	Peptidyl-tRNA hydrolase II domain superfamily
192376at33090	Duplicated	Ah6G11430.1	180.9	105	https://v10-1.orthodb.org/?query=192376at33090	Peptidyl-tRNA hydrolase II domain superfamily
192456at33090	Complete	Ah4G25240.1	226.2	188	https://v10-1.orthodb.org/?query=192456at33090	OTU domain
192750at33090	Complete	Ah1G13900.1	390.4	205	https://v10-1.orthodb.org/?query=192750at33090	ATP-dependent Clp protease proteolytic subunit
193351at33090	Complete	Ah1G51460.1	244.9	133	https://v10-1.orthodb.org/?query=193351at33090	Protein of unknown function DUF393
193437at33090	Complete	Ah1G00840.1	209.5	131	https://v10-1.orthodb.org/?query=193437at33090	Molybdopterin cofactor biosynthesis C (MoaC) domain
193683at33090	Complete	Ah5G21800.1	190.2	158	https://v10-1.orthodb.org/?query=193683at33090	Multiple myeloma tumor-associated protein 2-like
193777at33090	Complete	Ah4G01410.1	444.4	250	https://v10-1.orthodb.org/?query=193777at33090	Peptidase M41-like
193982at33090	Complete	Ah4G21790.1	229.6	163	https://v10-1.orthodb.org/?query=193982at33090	Uncharacterised domain SAYSvFN
194002at33090	Complete	Ah7G00200.1	235.8	142	https://v10-1.orthodb.org/?query=194002at33090	Impact, N-terminal
194293at33090	Complete	Ah1G00160.3	312.3	224	https://v10-1.orthodb.org/?query=194293at33090	rRNA adenine N(6)-methyltransferase
194372at33090	Complete	Ah8G07950.1	187.3	102	https://v10-1.orthodb.org/?query=194372at33090	Uncharacterised protein family Ycf20
194467at33090	Complete	Ah5G33790.1	321.8	179	https://v10-1.orthodb.org/?query=194467at33090	Protein of unknown function DUF4079
195185at33090	Complete	Ah1G07640.1	367.4	210	https://v10-1.orthodb.org/?query=195185at33090	Ribosomal protein L4/L1e
195354at33090	Complete	Ah3G13640.1	238.8	157	https://v10-1.orthodb.org/?query=195354at33090	DNA glycosylase
195527at33090	Complete	Ah1G39660.1	451.5	313	https://v10-1.orthodb.org/?query=195527at33090	tRNA pseudouridine synthase
195843at33090	Complete	Ah7G11260.2	277.7	177	https://v10-1.orthodb.org/?query=195843at33090	Meiotic nuclear division protein 1 homolog
196198at33090	Complete	Ah3G00560.1	153.1	94	https://v10-1.orthodb.org/?query=196198at33090	Thioredoxin
196248at33090	Duplicated	Ah6G34180.2	178.7	121	https://v10-1.orthodb.org/?query=196248at33090	Transcription termination factor, mitochondrial/chloroplastic
196248at33090	Duplicated	Ah6G34190.1	176.0	122	https://v10-1.orthodb.org/?query=196248at33090	Transcription termination factor, mitochondrial/chloroplastic
196324at33090	Complete	Ah7G37780.3	307.7	211	https://v10-1.orthodb.org/?query=196324at33090	Alpha/Beta hydrolase fold
196325at33090	Complete	Ah2G13390.1	270.1	239	https://v10-1.orthodb.org/?query=196325at33090	WD40 repeat
196410at33090	Complete	Ah8G05500.2	363.9	222	https://v10-1.orthodb.org/?query=196410at33090	Alpha-N-methyltransferase NTM1
196443at33090	Complete	Ah4G34200.1	124.1	111	https://v10-1.orthodb.org/?query=196443at33090	Pentapeptide repeat
196490at33090	Complete	Ah7G12650.1	308.4	208	https://v10-1.orthodb.org/?query=196490at33090	YaeB, N-terminal domain superfamily
196512at33090	Complete	Ah2G17140.1	601.3	359	https://v10-1.orthodb.org/?query=196512at33090	Ribosome biogenesis GTPase RsgA
196850at33090	Complete	Ah7G04270.2	236.7	129	https://v10-1.orthodb.org/?query=196850at33090	Ribosome-binding factor A
196873at33090	Complete	Ah4G25420.1	296.4	148	https://v10-1.orthodb.org/?query=196873at33090	GNAT domain
196991at33090	Complete	Ah5G28730.1	217.0	207	https://v10-1.orthodb.org/?query=196991at33090	G-patch domain
197780at33090	Complete	Ah6G16730.1	336.4	182	https://v10-1.orthodb.org/?query=197780at33090	tRNA/rRNA methyltransferase, SpoU type
197838at33090	Complete	Ah5G20970.1	221.2	133	https://v10-1.orthodb.org/?query=197838at33090	Predicted protein
198012at33090	Complete	Ah7G24390.1	186.6	122	https://v10-1.orthodb.org/?query=198012at33090	D-aminoacyl-tRNA deacylase
198570at33090	Complete	Ah1G25320.2	458.8	275	https://v10-1.orthodb.org/?query=198570at33090	F-box domain
199163at33090	Complete	Ah4G28760.1	381.7	294	https://v10-1.orthodb.org/?query=199163at33090	tRNA-binding domain
199618at33090	Complete	Ah5G26940.1	488.2	325	https://v10-1.orthodb.org/?query=199618at33090	tRNA (guanine(26)-N(2))-dimethyltransferase
199795at33090	Complete	Ah8G17720.1	254.3	133	https://v10-1.orthodb.org/?query=199795at33090	TPM domain
200316at33090	Complete	Ah3G18500.1	417.3	276	https://v10-1.orthodb.org/?query=200316at33090	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
200488at33090	Complete	Ah5G21540.1	335.2	250	https://v10-1.orthodb.org/?query=200488at33090	5'-3' exonuclease, alpha-helical arch, N-terminal
200499at33090	Complete	Ah7G12890.1	518.4	322	https://v10-1.orthodb.org/?query=200499at33090	PPM-type phosphatase domain
200687at33090	Complete	Ah8G18420.1	318.7	179	https://v10-1.orthodb.org/?query=200687at33090	Pentapeptide repeat
201861at33090	Complete	Ah8G15050.1	375.9	218	https://v10-1.orthodb.org/?query=201861at33090	Ubiquinol-cytochrome c chaperone, CBP3
202025at33090	Missing
203023at33090	Complete	Ah2G12040.1	233.1	127	https://v10-1.orthodb.org/?query=203023at33090	Rubredoxin domain
203383at33090	Complete	Ah8G24330.1	357.9	252	https://v10-1.orthodb.org/?query=203383at33090	Replication termination factor 2
203818at33090	Complete	Ah1G02140.1	154.3	115	https://v10-1.orthodb.org/?query=203818at33090	Ribosome biogenesis protein Nop16
204117at33090	Complete	Ah3G32350.1	220.5	202	https://v10-1.orthodb.org/?query=204117at33090	Cardiolipin synthase N-terminal
204880at33090	Complete	Ah1G32010.1	358.3	211	https://v10-1.orthodb.org/?query=204880at33090	Protein of unknown function DUF2301
205308at33090	Complete	Ah3G17850.1	329.6	184	https://v10-1.orthodb.org/?query=205308at33090	Ribonuclease H superfamily
206164at33090	Complete	Ah1G09780.1	253.6	142	https://v10-1.orthodb.org/?query=206164at33090	PUA domain
206170at33090	Complete	Ah4G23690.1	276.0	156	https://v10-1.orthodb.org/?query=206170at33090	uncharacterized protein LOC103486501
207179at33090	Complete	Ah3G03800.2	480.2	307	https://v10-1.orthodb.org/?query=207179at33090	Peroxisome biogenesis protein 12
207898at33090	Complete	Ah5G12800.1	260.5	157	https://v10-1.orthodb.org/?query=207898at33090	Ribosomal protein L9
208706at33090	Complete	Ah5G35440.1	207.6	137	https://v10-1.orthodb.org/?query=208706at33090	Ribosome recycling factor
208707at33090	Complete	Ah4G05960.1	73.9	69	https://v10-1.orthodb.org/?query=208707at33090	Heat shock protein DnaJ, cysteine-rich domain superfamily
208849at33090	Complete	Ah7G24530.1	124.1	70	https://v10-1.orthodb.org/?query=208849at33090	LSM domain, eukaryotic/archaea-type
209015at33090	Complete	Ah8G06020.1	328.5	237	https://v10-1.orthodb.org/?query=209015at33090	Nuclear cap-binding protein subunit 2
209301at33090	Complete	Ah1G03680.1	387.8	271	https://v10-1.orthodb.org/?query=209301at33090	Tetratricopeptide repeat
209302at33090	Complete	Ah16U00060.1	329.4	187	https://v10-1.orthodb.org/?query=209302at33090	Mitochondrial import inner membrane translocase subunit Tim21
209516at33090	Complete	Ah5G31820.2	323.5	166	https://v10-1.orthodb.org/?query=209516at33090	Peptidylprolyl isomerase
210493at33090	Complete	Ah1G42210.1	175.6	128	https://v10-1.orthodb.org/?query=210493at33090	Domain of unknown function DUF3456
210551at33090	Complete	Ah7G01570.1	311.7	186	https://v10-1.orthodb.org/?query=210551at33090	Thioredoxin
210557at33090	Complete	Ah1G43760.1	157.9	116	https://v10-1.orthodb.org/?query=210557at33090	Protein of unknown function DUF3054
210851at33090	Complete	Ah8G23150.1	261.1	129	https://v10-1.orthodb.org/?query=210851at33090	Glyoxalase/fosfomycin resistance/dioxygenase domain
211645at33090	Complete	Ah8G13670.1	363.2	234	https://v10-1.orthodb.org/?query=211645at33090	rRNA small subunit methyltransferase G
212331at33090	Complete	Ah1G30950.1	454.9	369	https://v10-1.orthodb.org/?query=212331at33090	Nucleoporin Nup54, alpha-helical domain
212845at33090	Complete	Ah3G02550.1	241.4	170	https://v10-1.orthodb.org/?query=212845at33090	PsbP, C-terminal
213827at33090	Complete	Ah4G32360.2	251.9	136	https://v10-1.orthodb.org/?query=213827at33090	Peptidylprolyl isomerase
213828at33090	Complete	Ah1G16440.1	221.5	123	https://v10-1.orthodb.org/?query=213828at33090	Domain of unknown function DUF304
214313at33090	Complete	Ah6G39140.1	96.8	114	https://v10-1.orthodb.org/?query=214313at33090	Protein RDM1, plant
215062at33090	Complete	Ah3G32910.2	219.9	142	https://v10-1.orthodb.org/?query=215062at33090	N-acetyltransferase 9-like
215487at33090	Complete	Ah1G08940.1	104.1	91	https://v10-1.orthodb.org/?query=215487at33090	RecQ-mediated genome instability protein 2
215817at33090	Complete	Ah1G35180.1	410.5	321	https://v10-1.orthodb.org/?query=215817at33090	RNA recognition motif domain
216228at33090	Complete	Ah6G04280.1	264.0	161	https://v10-1.orthodb.org/?query=216228at33090	Protein of unknown function DUF1997
216601at33090	Complete	Ah4G36240.1	201.3	145	https://v10-1.orthodb.org/?query=216601at33090	Pyridoxamine 5'-phosphate oxidase, Alr4036 family, FMN-binding domain
217014at33090	Complete	Ah2G07160.2	345.7	209	https://v10-1.orthodb.org/?query=217014at33090	Cofactor assembly of complex C subunit B, CCB2/CCB4
217521at33090	Complete	Ah6G39420.1	169.3	131	https://v10-1.orthodb.org/?query=217521at33090	CDP-alcohol phosphatidyltransferase
218947at33090	Complete	Ah4G10880.1	188.0	108	https://v10-1.orthodb.org/?query=218947at33090	Domain of unknown function DUF1279
219128at33090	Complete	Ah7G40860.2	119.8	72	https://v10-1.orthodb.org/?query=219128at33090	Predicted protein
219839at33090	Complete	Ah1G45950.1	237.3	126	https://v10-1.orthodb.org/?query=219839at33090	Ribosomal protein L18
220165at33090	Complete	Ah2G02930.1	267.5	180	https://v10-1.orthodb.org/?query=220165at33090	Dimethylallyl, adenosine tRNA methylthiotransferase
220316at33090	Complete	Ah6G06650.1	175.3	131	https://v10-1.orthodb.org/?query=220316at33090	Co-chaperone Hsc20
220587at33090	Complete	Ah7G33900.1	261.6	205	https://v10-1.orthodb.org/?query=220587at33090	Protein OS9-like
220589at33090	Complete	Ah6G18820.1	488.8	365	https://v10-1.orthodb.org/?query=220589at33090	Rubisco LSMT, substrate-binding domain
220981at33090	Complete	Ah8G24230.1	269.5	184	https://v10-1.orthodb.org/?query=220981at33090	26S Proteasome non-ATPase regulatory subunit 9
223902at33090	Complete	Ah1G08440.4	176.7	106	https://v10-1.orthodb.org/?query=223902at33090	Thioredoxin domain
225336at33090	Complete	Ah4G08780.2	197.6	143	https://v10-1.orthodb.org/?query=225336at33090	Mechanosensitive ion channel MscS domain superfamily
227848at33090	Complete	Ah1G50270.1	268.9	190	https://v10-1.orthodb.org/?query=227848at33090	RWD domain
228201at33090	Complete	Ah3G25150.1	316.8	246	https://v10-1.orthodb.org/?query=228201at33090	Domain of unknown function DUF1995
229764at33090	Complete	Ah4G21940.1	486.5	295	https://v10-1.orthodb.org/?query=229764at33090	Shikimate kinase/gluconokinase
229778at33090	Complete	Ah4G22750.1	148.4	105	https://v10-1.orthodb.org/?query=229778at33090	Predicted protein
229782at33090	Complete	Ah3G10090.1	121.3	58	https://v10-1.orthodb.org/?query=229782at33090	Putative membrane protein insertion efficiency factor
230103at33090	Complete	Ah1G19560.1	487.0	309	https://v10-1.orthodb.org/?query=230103at33090	Ribosomal protein S23/S29, mitochondrial
231151at33090	Complete	Ah2G23720.3	229.7	193	https://v10-1.orthodb.org/?query=231151at33090	NAD(P)-binding domain
231707at33090	Complete	Ah5G32130.1	356.8	220	https://v10-1.orthodb.org/?query=231707at33090	Spindle and kinetochore-associated protein 1
233744at33090	Complete	Ah2G17390.1	175.2	128	https://v10-1.orthodb.org/?query=233744at33090	Protein Iojap/ribosomal silencing factor RsfS
234046at33090	Complete	Ah7U00080.1	162.3	118	https://v10-1.orthodb.org/?query=234046at33090	Prefoldin beta-like
238204at33090	Complete	Ah3G33240.1	139.7	73	https://v10-1.orthodb.org/?query=238204at33090	Predicted protein
238385at33090	Complete	Ah1G48210.1	106.8	72	https://v10-1.orthodb.org/?query=238385at33090	Photosystem I reaction centre subunit N, chloroplastic
