gene_id	dataset_index	tip	branch	t	N	S	omega	dN	dS	lnL	kappa	is_terminal	qc_flag
131914at33090	17	a_halleri	5..1	0.061	712.9	250.1	0.1207	0.007	0.058	-1698.364573	1.81368	True	ok
131914at33090	17	a_thaliana	5..2	0.078	712.9	250.1	0.1073	0.0083	0.0771	-1698.364573	1.81368	True	ok
133112at33090	18	c_grandiflora	4..3	0.072	917.2	324.8	0.1789	0.0109	0.061	-2171.701841	1.50238	True	ok
133112at33090	18		4..5	0.076	917.2	324.8	0.1789	0.0116	0.0646	-2171.701841	1.50238	False	ok
133112at33090	18	a_halleri	5..1	0.063	917.2	324.8	0.1283	0.0076	0.0589	-2171.701841	1.50238	True	ok
133112at33090	18	a_thaliana	5..2	0.058	917.2	324.8	0.1789	0.0088	0.0492	-2171.701841	1.50238	True	ok
133622at33090	19	c_grandiflora	4..3	0.122	861.5	254.5	0.1841	0.0203	0.1101	-2194.08791	1.69751	True	ok
133622at33090	19		4..5	0.126	861.5	254.5	0.1841	0.021	0.1138	-2194.08791	1.69751	False	ok
133622at33090	19	a_halleri	5..1	0.097	861.5	254.5	0.3756	0.0235	0.0625	-2194.08791	1.69751	True	ok
133622at33090	19	a_thaliana	5..2	0.128	861.5	254.5	0.1841	0.0212	0.1154	-2194.08791	1.69751	True	ok
134078at33090	20	c_grandiflora	4..3	0.051	729.0	261.0	0.0552	0.0031	0.0557	-1674.10706	1.89752	True	ok
134078at33090	20		4..5	0.091	729.0	261.0	0.0552	0.0055	0.0993	-1674.10706	1.89752	False	ok
134078at33090	20	a_halleri	5..1	0.04	729.0	261.0	0.0655	0.0028	0.0423	-1674.10706	1.89752	True	ok
134078at33090	20	a_thaliana	5..2	0.088	729.0	261.0	0.0552	0.0053	0.0969	-1674.10706	1.89752	True	ok
135419at33090	1	c_grandiflora	4..3	0.06	937.5	313.5	0.1504	0.0083	0.0554	-2248.545868	2.31626	True	ok
135419at33090	1		4..5	0.122	937.5	313.5	0.1504	0.0168	0.1116	-2248.545868	2.31626	False	ok
135419at33090	1	a_halleri	5..1	0.059	937.5	313.5	0.0854	0.0053	0.0625	-2248.545868	2.31626	True	ok
135419at33090	1	a_thaliana	5..2	0.09	937.5	313.5	0.1504	0.0124	0.0822	-2248.545868	2.31626	True	ok
135892at33090	2	c_grandiflora	4..3	0.099	1216.4	415.6	0.0868	0.009	0.1038	-2858.296407	1.73208	True	ok
135892at33090	2		4..5	0.029	1216.4	415.6	0.0868	0.0026	0.0301	-2858.296407	1.73208	False	ok
135892at33090	2	a_halleri	5..1	0.058	1216.4	415.6	0.1159	0.0066	0.0566	-2858.296407	1.73208	True	ok
135892at33090	2	a_thaliana	5..2	0.102	1216.4	415.6	0.0868	0.0093	0.107	-2858.296407	1.73208	True	ok
136118at33090	3	c_grandiflora	4..3	0.111	1473.0	468.0	0.1048	0.0121	0.1159	-3575.458061	1.24997	True	ok
136118at33090	3		4..5	0.1	1473.0	468.0	0.1048	0.0109	0.1037	-3575.458061	1.24997	False	ok
136118at33090	3	a_halleri	5..1	0.073	1473.0	468.0	0.1334	0.0095	0.0714	-3575.458061	1.24997	True	ok
136118at33090	3	a_thaliana	5..2	0.075	1473.0	468.0	0.1048	0.0082	0.0784	-3575.458061	1.24997	True	ok
136267at33090	4	c_grandiflora	4..3	0.064	755.8	267.2	0.3849	0.015	0.039	-1895.879613	2.15935	True	ok
136267at33090	4		4..5	0.129	755.8	267.2	0.3849	0.0302	0.0785	-1895.879613	2.15935	False	ok
136267at33090	4	a_halleri	5..1	0.053	755.8	267.2	0.3928	0.0126	0.032	-1895.879613	2.15935	True	ok
136267at33090	4	a_thaliana	5..2	0.079	755.8	267.2	0.3849	0.0187	0.0485	-1895.879613	2.15935	True	ok
1363at33090	5	c_grandiflora	4..3	0.098	3646.6	1171.4	0.1165	0.0114	0.0982	-8057.160846	2.17768	True	ok
1363at33090	5		4..5	0.038	3646.6	1171.4	0.1165	0.0045	0.0386	-8057.160846	2.17768	False	ok
1363at33090	5	a_halleri	5..1	0.028	3646.6	1171.4	0.1519	0.0039	0.0258	-8057.160846	2.17768	True	ok
1363at33090	5	a_thaliana	5..2	0.056	3646.6	1171.4	0.1165	0.0065	0.056	-8057.160846	2.17768	True	ok
13643at33090	6	c_grandiflora	4..3	0.047	1841.2	666.8	0.0595	0.003	0.0505	-4181.727122	1.7855	True	ok
13643at33090	6		4..5	0.075	1841.2	666.8	0.0595	0.0048	0.0811	-4181.727122	1.7855	False	ok
13643at33090	6	a_halleri	5..1	0.045	1841.2	666.8	0.0314	0.0016	0.0519	-4181.727122	1.7855	True	ok
13643at33090	6	a_thaliana	5..2	0.058	1841.2	666.8	0.0595	0.0037	0.0621	-4181.727122	1.7855	True	ok
136579at33090	7	c_grandiflora	4..3	0.033	1015.0	311.0	0.1574	0.0048	0.0307	-2312.105171	2.81086	True	ok
136579at33090	7		4..5	0.09	1015.0	311.0	0.1574	0.0133	0.0844	-2312.105171	2.81086	False	ok
136579at33090	7	a_halleri	5..1	0.086	1015.0	311.0	0.2147	0.0154	0.0715	-2312.105171	2.81086	True	ok
136579at33090	7	a_thaliana	5..2	0.058	1015.0	311.0	0.1574	0.0085	0.0542	-2312.105171	2.81086	True	ok
137018at33090	8	c_grandiflora	4..3	0.097	888.9	320.1	0.0685	0.007	0.1023	-2151.798118	2.40621	True	ok
137018at33090	8		4..5	0.096	888.9	320.1	0.0685	0.007	0.102	-2151.798118	2.40621	False	ok
137018at33090	8	a_halleri	5..1	0.063	888.9	320.1	0.0607	0.0041	0.0677	-2151.798118	2.40621	True	ok
137018at33090	8	a_thaliana	5..2	0.076	888.9	320.1	0.0685	0.0055	0.0806	-2151.798118	2.40621	True	ok
137771at33090	9	c_grandiflora	4..3	0.04	1559.1	438.9	0.1025	0.0045	0.0444	-3352.055839	1.47957	True	ok
137771at33090	9		4..5	0.054	1559.1	438.9	0.1025	0.0061	0.06	-3352.055839	1.47957	False	ok
137771at33090	9	a_halleri	5..1	0.061	1559.1	438.9	0.0815	0.0059	0.0719	-3352.055839	1.47957	True	ok
137771at33090	9	a_thaliana	5..2	0.078	1559.1	438.9	0.1025	0.0089	0.0872	-3352.055839	1.47957	True	ok
137787at33090	10	c_grandiflora	4..3	0.087	1490.5	447.5	0.2245	0.0162	0.0721	-3685.919965	2.00129	True	ok
137787at33090	10		4..5	0.099	1490.5	447.5	0.2245	0.0184	0.082	-3685.919965	2.00129	False	ok
137787at33090	10	a_halleri	5..1	0.073	1490.5	447.5	0.2121	0.013	0.0614	-3685.919965	2.00129	True	ok
137787at33090	10	a_thaliana	5..2	0.137	1490.5	447.5	0.2245	0.0255	0.1135	-3685.919965	2.00129	True	ok
138782at33090	11	c_grandiflora	4..3	0.096	749.2	252.8	0.1583	0.0137	0.0865	-1812.887729	1.85657	True	ok
138782at33090	11		4..5	0.052	749.2	252.8	0.1583	0.0074	0.0467	-1812.887729	1.85657	False	ok
138782at33090	11	a_halleri	5..1	0.09	749.2	252.8	0.1033	0.0094	0.0912	-1812.887729	1.85657	True	ok
138782at33090	11	a_thaliana	5..2	0.081	749.2	252.8	0.1583	0.0115	0.0727	-1812.887729	1.85657	True	ok
139062at33090	12	c_grandiflora	4..3	0.087	831.7	260.3	0.141	0.0118	0.0838	-1848.342788	2.03641	True	ok
139062at33090	12		4..5	0.063	831.7	260.3	0.141	0.0086	0.0609	-1848.342788	2.03641	False	ok
139062at33090	12	a_halleri	5..1	0.056	831.7	260.3	0.5812	0.0159	0.0274	-1848.342788	2.03641	True	ok
139062at33090	12	a_thaliana	5..2	0.05	831.7	260.3	0.141	0.0068	0.0484	-1848.342788	2.03641	True	ok
139450at33090	13	c_grandiflora	4..3	0.118	1045.1	289.9	0.1569	0.0181	0.1156	-2563.091218	1.30215	True	ok
139450at33090	13		4..5	0.136	1045.1	289.9	0.1569	0.0209	0.1329	-2563.091218	1.30215	False	ok
139450at33090	13	a_halleri	5..1	0.062	1045.1	289.9	0.5025	0.017	0.0339	-2563.091218	1.30215	True	ok
139450at33090	13	a_thaliana	5..2	0.124	1045.1	289.9	0.1569	0.019	0.1213	-2563.091218	1.30215	True	ok
139497at33090	14	c_grandiflora	4..3	0.092	2434.6	721.4	0.1788	0.015	0.0841	-5825.715973	1.70083	True	ok
139497at33090	14		4..5	0.1	2434.6	721.4	0.1788	0.0162	0.0908	-5825.715973	1.70083	False	ok
139497at33090	14	a_halleri	5..1	0.071	2434.6	721.4	0.1744	0.0114	0.0653	-5825.715973	1.70083	True	ok
139497at33090	14	a_thaliana	5..2	0.086	2434.6	721.4	0.1788	0.014	0.0785	-5825.715973	1.70083	True	ok
140683at33090	15	c_grandiflora	4..3	0.151	782.7	297.3	0.3416	0.0328	0.096	-2103.391195	1.33657	True	ok
140683at33090	15		4..5	0.101	782.7	297.3	0.3416	0.022	0.0644	-2103.391195	1.33657	False	ok
140683at33090	15	a_halleri	5..1	0.082	782.7	297.3	0.2724	0.0158	0.0579	-2103.391195	1.33657	True	ok
140683at33090	15	a_thaliana	5..2	0.066	782.7	297.3	0.3416	0.0145	0.0423	-2103.391195	1.33657	True	ok
140876at33090	16	c_grandiflora	4..3	0.131	651.6	230.4	0.1268	0.0156	0.1231	-1596.951379	2.97992	True	ok
140876at33090	16		4..5	0.08	651.6	230.4	0.1268	0.0095	0.0751	-1596.951379	2.97992	False	ok
140876at33090	16	a_halleri	5..1	0.031	651.6	230.4	0.0985	0.0031	0.031	-1596.951379	2.97992	True	ok
140876at33090	16	a_thaliana	5..2	0.108	651.6	230.4	0.1268	0.0128	0.1012	-1596.951379	2.97992	True	ok
141861at33090	17	c_grandiflora	4..3	0.097	662.9	213.1	0.2411	0.0183	0.0761	-1773.032543	2.41007	True	ok
141861at33090	17		4..5	0.144	662.9	213.1	0.2411	0.0271	0.1124	-1773.032543	2.41007	False	ok
141861at33090	17	a_halleri	5..1	0.107	662.9	213.1	0.4317	0.027	0.0625	-1773.032543	2.41007	True	ok
141861at33090	17	a_thaliana	5..2	0.139	662.9	213.1	0.2411	0.0263	0.1089	-1773.032543	2.41007	True	ok
1419at33090	18	c_grandiflora	4..3	0.101	4124.4	1443.6	0.2963	0.0209	0.0706	-10281.509292	2.73988	True	ok
1419at33090	18		4..5	0.099	4124.4	1443.6	0.2963	0.0204	0.069	-10281.509292	2.73988	False	ok
1419at33090	18	a_halleri	5..1	0.049	4124.4	1443.6	0.275	0.0097	0.0354	-10281.509292	2.73988	True	ok
1419at33090	18	a_thaliana	5..2	0.087	4124.4	1443.6	0.2963	0.018	0.0607	-10281.509292	2.73988	True	ok
142382at33090	19	c_grandiflora	4..3	0.085	758.5	246.5	0.0836	0.0077	0.0915	-1759.150571	1.98694	True	ok
142382at33090	19		4..5	0.048	758.5	246.5	0.0836	0.0043	0.0519	-1759.150571	1.98694	False	ok
142382at33090	19	a_halleri	5..1	0.067	758.5	246.5	0.1085	0.0074	0.0684	-1759.150571	1.98694	True	ok
142382at33090	19	a_thaliana	5..2	0.099	758.5	246.5	0.0836	0.0089	0.1068	-1759.150571	1.98694	True	ok
142433at33090	20	c_grandiflora	4..3	0.139	777.5	278.5	0.3505	0.0311	0.0886	-2139.74047	2.39473	True	ok
142433at33090	20		4..5	0.068	777.5	278.5	0.3505	0.0152	0.0434	-2139.74047	2.39473	False	ok
142433at33090	20	a_halleri	5..1	0.101	777.5	278.5	0.2183	0.0173	0.0793	-2139.74047	2.39473	True	ok
142433at33090	20	a_thaliana	5..2	0.167	777.5	278.5	0.3505	0.0374	0.1067	-2139.74047	2.39473	True	ok
143102at33090	1	c_grandiflora	4..3	0.092	893.6	351.4	0.156	0.0121	0.0775	-2237.345147	2.20938	True	ok
143102at33090	1		4..5	0.097	893.6	351.4	0.156	0.0128	0.082	-2237.345147	2.20938	False	ok
143102at33090	1	a_halleri	5..1	0.055	893.6	351.4	0.1395	0.0067	0.0481	-2237.345147	2.20938	True	ok
143102at33090	1	a_thaliana	5..2	0.076	893.6	351.4	0.156	0.01	0.0642	-2237.345147	2.20938	True	ok
143347at33090	2	c_grandiflora	4..3	0.08	750.5	242.5	0.089	0.0076	0.0858	-1748.005866	1.41709	True	ok
143347at33090	2		4..5	0.076	750.5	242.5	0.089	0.0073	0.0818	-1748.005866	1.41709	False	ok
143347at33090	2	a_halleri	5..1	0.056	750.5	242.5	0.127	0.0069	0.0544	-1748.005866	1.41709	True	ok
143347at33090	2	a_thaliana	5..2	0.086	750.5	242.5	0.089	0.0082	0.0925	-1748.005866	1.41709	True	ok
143963at33090	3	c_grandiflora	4..3	0.088	716.2	276.8	0.2919	0.0175	0.06	-1916.220997	2.50804	True	ok
143963at33090	3		4..5	0.091	716.2	276.8	0.2919	0.018	0.0617	-1916.220997	2.50804	False	ok
143963at33090	3	a_halleri	5..1	0.101	716.2	276.8	0.6305	0.029	0.046	-1916.220997	2.50804	True	ok
143963at33090	3	a_thaliana	5..2	0.096	716.2	276.8	0.2919	0.0191	0.0656	-1916.220997	2.50804	True	ok
144144at33090	4	c_grandiflora	4..3	0.082	469.0	146.0	0.1426	0.0113	0.0793	-1040.053946	1.91169	True	ok
144144at33090	4		4..5	0.044	469.0	146.0	0.1426	0.0061	0.0427	-1040.053946	1.91169	False	ok
144144at33090	4	a_halleri	5..1	0.059	469.0	146.0	0.1039	0.0065	0.0623	-1040.053946	1.91169	True	ok
144144at33090	4	a_thaliana	5..2	0.048	469.0	146.0	0.1426	0.0066	0.0461	-1040.053946	1.91169	True	ok
144680at33090	5	c_grandiflora	4..3	50.0	500.3	183.7	0.0072	0.437	60.8666	-1901.587814	1.39546	True	ok
144680at33090	5		4..5	50.0	500.3	183.7	0.0072	0.437	60.8666	-1901.587814	1.39546	False	ok
144680at33090	5	a_halleri	5..1	0.042	500.3	183.7	999.0	0.019	0.0	-1901.587814	1.39546	True	omega_boundary
144680at33090	5	a_thaliana	5..2	0.085	500.3	183.7	0.0072	0.0007	0.1035	-1901.587814	1.39546	True	ok
144716at33090	6	c_grandiflora	4..3	0.11	651.0	222.0	0.2028	0.0183	0.0904	-1859.221508	1.78443	True	ok
144716at33090	6		4..5	0.083	651.0	222.0	0.2028	0.0138	0.068	-1859.221508	1.78443	False	ok
144716at33090	6	a_halleri	5..1	0.238	651.0	222.0	0.5383	0.065	0.1208	-1859.221508	1.78443	True	ok
144716at33090	6	a_thaliana	5..2	0.153	651.0	222.0	0.2028	0.0255	0.1256	-1859.221508	1.78443	True	ok
144765at33090	7	c_grandiflora	4..3	0.127	743.5	294.5	0.1221	0.0139	0.1137	-1923.452218	2.57023	True	ok
144765at33090	7		4..5	0.095	743.5	294.5	0.1221	0.0104	0.0849	-1923.452218	2.57023	False	ok
144765at33090	7	a_halleri	5..1	0.063	743.5	294.5	0.0702	0.0044	0.063	-1923.452218	2.57023	True	ok
144765at33090	7	a_thaliana	5..2	0.093	743.5	294.5	0.1221	0.0102	0.0833	-1923.452218	2.57023	True	ok
144990at33090	8	c_grandiflora	4..3	0.061	672.5	236.5	0.0962	0.0059	0.0614	-1602.406991	1.92934	True	ok
144990at33090	8		4..5	0.117	672.5	236.5	0.0962	0.0114	0.1181	-1602.406991	1.92934	False	ok
144990at33090	8	a_halleri	5..1	0.06	672.5	236.5	0.0324	0.0023	0.0709	-1602.406991	1.92934	True	ok
144990at33090	8	a_thaliana	5..2	0.08	672.5	236.5	0.0962	0.0078	0.0808	-1602.406991	1.92934	True	ok
145061at33090	9	c_grandiflora	4..3	0.082	1429.3	517.7	0.1665	0.0118	0.0707	-3526.272849	2.23148	True	ok
145061at33090	9		4..5	0.081	1429.3	517.7	0.1665	0.0115	0.0693	-3526.272849	2.23148	False	ok
145061at33090	9	a_halleri	5..1	0.062	1429.3	517.7	0.2049	0.0101	0.0494	-3526.272849	2.23148	True	ok
145061at33090	9	a_thaliana	5..2	0.082	1429.3	517.7	0.1665	0.0117	0.0702	-3526.272849	2.23148	True	ok
145734at33090	10	c_grandiflora	4..3	0.08	954.6	251.4	0.1012	0.0093	0.0919	-2241.428913	1.26831	True	ok
145734at33090	10		4..5	0.083	954.6	251.4	0.1012	0.0097	0.0961	-2241.428913	1.26831	False	ok
145734at33090	10	a_halleri	5..1	0.059	954.6	251.4	0.0259	0.0022	0.0858	-2241.428913	1.26831	True	ok
145734at33090	10	a_thaliana	5..2	0.19	954.6	251.4	0.1012	0.0222	0.2192	-2241.428913	1.26831	True	ok
146354at33090	11	c_grandiflora	4..3	0.099	662.9	243.1	0.1003	0.0097	0.0968	-1685.126743	2.39164	True	ok
146354at33090	11		4..5	0.144	662.9	243.1	0.1003	0.014	0.1401	-1685.126743	2.39164	False	ok
146354at33090	11	a_halleri	5..1	0.114	662.9	243.1	0.0636	0.0077	0.1208	-1685.126743	2.39164	True	ok
146354at33090	11	a_thaliana	5..2	0.072	662.9	243.1	0.1003	0.007	0.07	-1685.126743	2.39164	True	ok
146469at33090	12	c_grandiflora	4..3	0.137	597.0	231.0	0.0973	0.0127	0.1306	-1596.052613	1.83196	True	ok
146469at33090	12		4..5	0.13	597.0	231.0	0.0973	0.0121	0.1243	-1596.052613	1.83196	False	ok
146469at33090	12	a_halleri	5..1	0.102	597.0	231.0	0.1076	0.0102	0.0952	-1596.052613	1.83196	True	ok
146469at33090	12	a_thaliana	5..2	0.11	597.0	231.0	0.0973	0.0102	0.1047	-1596.052613	1.83196	True	ok
146772at33090	13	c_grandiflora	4..3	0.108	692.9	237.1	0.3118	0.023	0.0737	-1742.886598	1.75106	True	ok
146772at33090	13		4..5	0.096	692.9	237.1	0.3118	0.0204	0.0654	-1742.886598	1.75106	False	ok
146772at33090	13	a_halleri	5..1	0.117	692.9	237.1	0.0746	0.0094	0.126	-1742.886598	1.75106	True	ok
146772at33090	13	a_thaliana	5..2	0.065	692.9	237.1	0.3118	0.0139	0.0446	-1742.886598	1.75106	True	ok
146921at33090	14	c_grandiflora	4..3	0.074	536.2	198.8	0.0513	0.0041	0.0799	-1302.356146	2.37321	True	ok
146921at33090	14		4..5	0.091	536.2	198.8	0.0513	0.0051	0.0986	-1302.356146	2.37321	False	ok
146921at33090	14	a_halleri	5..1	0.053	536.2	198.8	0.0001	0.0	0.065	-1302.356146	2.37321	True	omega_boundary
146921at33090	14	a_thaliana	5..2	0.141	536.2	198.8	0.0513	0.0078	0.1527	-1302.356146	2.37321	True	ok
147083at33090	15	c_grandiflora	4..3	0.113	769.7	265.3	0.251	0.0213	0.0848	-2029.868672	2.54731	True	ok
147083at33090	15		4..5	0.149	769.7	265.3	0.251	0.0282	0.1123	-2029.868672	2.54731	False	ok
147083at33090	15	a_halleri	5..1	0.071	769.7	265.3	0.1842	0.0112	0.0605	-2029.868672	2.54731	True	ok
147083at33090	15	a_thaliana	5..2	0.116	769.7	265.3	0.251	0.0218	0.087	-2029.868672	2.54731	True	ok
147262at33090	16	c_grandiflora	4..3	0.098	795.7	332.3	0.1059	0.0093	0.0883	-2121.601524	1.81493	True	ok
147262at33090	16		4..5	0.102	795.7	332.3	0.1059	0.0098	0.0925	-2121.601524	1.81493	False	ok
147262at33090	16	a_halleri	5..1	0.091	795.7	332.3	0.2241	0.015	0.0667	-2121.601524	1.81493	True	ok
147262at33090	16	a_thaliana	5..2	0.101	795.7	332.3	0.1059	0.0096	0.0909	-2121.601524	1.81493	True	ok
148839at33090	17	c_grandiflora	4..3	0.076	946.8	292.2	0.1152	0.009	0.0779	-2032.899035	1.34897	True	ok
148839at33090	17		4..5	0.003	946.8	292.2	0.1152	0.0003	0.0026	-2032.899035	1.34897	False	ok
148839at33090	17	a_halleri	5..1	0.029	946.8	292.2	0.0267	0.001	0.0377	-2032.899035	1.34897	True	ok
148839at33090	17	a_thaliana	5..2	0.076	946.8	292.2	0.1152	0.0091	0.0786	-2032.899035	1.34897	True	ok
149782at33090	18	c_grandiflora	4..3	0.178	572.0	196.0	0.0949	0.0173	0.182	-1414.216233	0.94859	True	ok
149782at33090	18		4..5	0.126	572.0	196.0	0.0949	0.0122	0.1288	-1414.216233	0.94859	False	ok
149782at33090	18	a_halleri	5..1	0.053	572.0	196.0	0.075	0.0042	0.0564	-1414.216233	0.94859	True	ok
149782at33090	18	a_thaliana	5..2	0.053	572.0	196.0	0.0949	0.0052	0.0543	-1414.216233	0.94859	True	ok
150559at33090	19	c_grandiflora	4..3	0.138	654.5	164.5	0.1283	0.0194	0.1515	-1601.427066	1.11725	True	ok
150559at33090	19		4..5	0.093	654.5	164.5	0.1283	0.0131	0.1025	-1601.427066	1.11725	False	ok
150559at33090	19	a_halleri	5..1	0.166	654.5	164.5	0.3561	0.0405	0.1137	-1601.427066	1.11725	True	ok
150559at33090	19	a_thaliana	5..2	0.068	654.5	164.5	0.1283	0.0096	0.0747	-1601.427066	1.11725	True	ok
152317at33090	20	c_grandiflora	4..3	0.058	675.3	263.7	0.2189	0.0097	0.0441	-1727.983233	2.55281	True	ok
152317at33090	20		4..5	0.086	675.3	263.7	0.2189	0.0143	0.0651	-1727.983233	2.55281	False	ok
152317at33090	20	a_halleri	5..1	0.072	675.3	263.7	0.1803	0.0105	0.0581	-1727.983233	2.55281	True	ok
152317at33090	20	a_thaliana	5..2	0.114	675.3	263.7	0.2189	0.0189	0.0864	-1727.983233	2.55281	True	ok
153820at33090	1	c_grandiflora	4..3	0.1	980.6	333.4	0.0999	0.0101	0.1013	-2354.407998	1.71479	True	ok
153820at33090	1		4..5	0.074	980.6	333.4	0.0999	0.0075	0.0752	-2354.407998	1.71479	False	ok
153820at33090	1	a_halleri	5..1	0.066	980.6	333.4	0.0724	0.0052	0.0713	-2354.407998	1.71479	True	ok
153820at33090	1	a_thaliana	5..2	0.073	980.6	333.4	0.0999	0.0074	0.0738	-2354.407998	1.71479	True	ok
154870at33090	2	c_grandiflora	4..3	0.071	1504.0	524.0	0.1556	0.0099	0.0636	-3566.373106	2.10839	True	ok
154870at33090	2		4..5	0.088	1504.0	524.0	0.1556	0.0123	0.0789	-3566.373106	2.10839	False	ok
154870at33090	2	a_halleri	5..1	0.054	1504.0	524.0	0.0862	0.0049	0.0563	-3566.373106	2.10839	True	ok
154870at33090	2	a_thaliana	5..2	0.071	1504.0	524.0	0.1556	0.0099	0.0635	-3566.373106	2.10839	True	ok
155102at33090	3	c_grandiflora	4..3	0.061	642.5	218.5	0.1875	0.0096	0.0513	-1493.916241	2.06572	True	ok
155102at33090	3		4..5	0.096	642.5	218.5	0.1875	0.0152	0.081	-1493.916241	2.06572	False	ok
155102at33090	3	a_halleri	5..1	0.033	642.5	218.5	0.1612	0.0047	0.0292	-1493.916241	2.06572	True	ok
155102at33090	3	a_thaliana	5..2	0.065	642.5	218.5	0.1875	0.0103	0.0548	-1493.916241	2.06572	True	ok
1557at33090	4	c_grandiflora	4..3	0.066	3871.1	1261.9	0.2367	0.0123	0.0518	-9243.233845	2.15002	True	ok
1557at33090	4		4..5	0.118	3871.1	1261.9	0.2367	0.0219	0.0926	-9243.233845	2.15002	False	ok
1557at33090	4	a_halleri	5..1	0.051	3871.1	1261.9	0.2086	0.0088	0.0423	-9243.233845	2.15002	True	ok
1557at33090	4	a_thaliana	5..2	0.069	3871.1	1261.9	0.2367	0.0129	0.0543	-9243.233845	2.15002	True	ok
15682at33090	5	c_grandiflora	4..3	0.05	1890.7	653.3	0.1135	0.0056	0.0493	-4346.505285	2.10349	True	ok
15682at33090	5		4..5	0.097	1890.7	653.3	0.1135	0.0107	0.0944	-4346.505285	2.10349	False	ok
15682at33090	5	a_halleri	5..1	0.039	1890.7	653.3	0.0762	0.0031	0.0411	-4346.505285	2.10349	True	ok
15682at33090	5	a_thaliana	5..2	0.063	1890.7	653.3	0.1135	0.007	0.0613	-4346.505285	2.10349	True	ok
156843at33090	6	c_grandiflora	4..3	0.129	596.0	217.0	0.0664	0.0091	0.1367	-1453.705714	1.46165	True	ok
156843at33090	6		4..5	0.127	596.0	217.0	0.0664	0.0089	0.1342	-1453.705714	1.46165	False	ok
156843at33090	6	a_halleri	5..1	0.049	596.0	217.0	0.0289	0.0016	0.057	-1453.705714	1.46165	True	ok
156843at33090	6	a_thaliana	5..2	0.061	596.0	217.0	0.0664	0.0043	0.0648	-1453.705714	1.46165	True	ok
156887at33090	7	c_grandiflora	4..3	0.111	611.6	201.4	0.1208	0.0132	0.1092	-1434.193047	2.70203	True	ok
156887at33090	7		4..5	0.091	611.6	201.4	0.1208	0.0108	0.0895	-1434.193047	2.70203	False	ok
156887at33090	7	a_halleri	5..1	0.068	611.6	201.4	0.1256	0.0083	0.0661	-1434.193047	2.70203	True	ok
156887at33090	7	a_thaliana	5..2	0.041	611.6	201.4	0.1208	0.0049	0.0405	-1434.193047	2.70203	True	ok
158492at33090	8	c_grandiflora	4..3	0.087	615.1	173.9	0.0894	0.009	0.1002	-1353.296951	2.4359	True	ok
158492at33090	8		4..5	0.05	615.1	173.9	0.0894	0.0051	0.0575	-1353.296951	2.4359	False	ok
158492at33090	8	a_halleri	5..1	0.053	615.1	173.9	0.0467	0.0032	0.0694	-1353.296951	2.4359	True	ok
158492at33090	8	a_thaliana	5..2	0.091	615.1	173.9	0.0894	0.0093	0.104	-1353.296951	2.4359	True	ok
158957at33090	9	c_grandiflora	4..3	0.108	549.0	168.0	0.2439	0.0209	0.0858	-1328.40232	1.25167	True	ok
158957at33090	9		4..5	0.052	549.0	168.0	0.2439	0.0101	0.0415	-1328.40232	1.25167	False	ok
158957at33090	9	a_halleri	5..1	0.074	549.0	168.0	1.2082	0.0257	0.0212	-1328.40232	1.25167	True	ok
158957at33090	9	a_thaliana	5..2	0.087	549.0	168.0	0.2439	0.0167	0.0686	-1328.40232	1.25167	True	ok
160064at33090	10	c_grandiflora	4..3	0.154	423.6	146.4	0.0451	0.008	0.1763	-979.898648	1.62895	True	ok
160064at33090	10		4..5	0.061	423.6	146.4	0.0451	0.0032	0.0704	-979.898648	1.62895	False	ok
160064at33090	10	a_halleri	5..1	0.061	423.6	146.4	0.0721	0.0047	0.0658	-979.898648	1.62895	True	ok
160064at33090	10	a_thaliana	5..2	0.062	423.6	146.4	0.0451	0.0032	0.0712	-979.898648	1.62895	True	ok
160610at33090	11	c_grandiflora	4..3	0.088	708.3	251.7	0.1887	0.0137	0.0727	-1776.775668	3.12411	True	ok
160610at33090	11		4..5	0.093	708.3	251.7	0.1887	0.0146	0.0773	-1776.775668	3.12411	False	ok
160610at33090	11	a_halleri	5..1	0.097	708.3	251.7	0.1672	0.014	0.084	-1776.775668	3.12411	True	ok
160610at33090	11	a_thaliana	5..2	0.089	708.3	251.7	0.1887	0.0139	0.0736	-1776.775668	3.12411	True	ok
160680at33090	12	c_grandiflora	4..3	0.035	1610.6	534.4	0.3007	0.0075	0.0249	-3616.266184	2.43771	True	ok
160680at33090	12		4..5	0.099	1610.6	534.4	0.3007	0.0209	0.0697	-3616.266184	2.43771	False	ok
160680at33090	12	a_halleri	5..1	0.028	1610.6	534.4	0.0625	0.002	0.0316	-3616.266184	2.43771	True	ok
160680at33090	12	a_thaliana	5..2	0.05	1610.6	534.4	0.3007	0.0106	0.0354	-3616.266184	2.43771	True	ok
161054at33090	13	c_grandiflora	4..3	0.12	825.3	305.7	0.2379	0.0214	0.0901	-2190.686238	2.2643	True	ok
161054at33090	13		4..5	0.137	825.3	305.7	0.2379	0.0245	0.1029	-2190.686238	2.2643	False	ok
161054at33090	13	a_halleri	5..1	0.072	825.3	305.7	0.224	0.0124	0.0555	-2190.686238	2.2643	True	ok
161054at33090	13	a_thaliana	5..2	0.087	825.3	305.7	0.2379	0.0155	0.0651	-2190.686238	2.2643	True	ok
161066at33090	14	c_grandiflora	4..3	0.119	856.4	349.6	0.1723	0.0166	0.0965	-2312.592416	1.77423	True	ok
