# BUSCO version is: 5.1.2 
# The lineage dataset is: viridiplantae_odb10 (Creation date: 2024-01-08, number of genomes: 57, number of BUSCOs: 425)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
144144at33090	Complete	AT3G10220.1	284.4	189	https://v10-1.orthodb.org/?query=144144at33090	CAP Gly-rich domain
144680at33090	Complete	AT2G47450.1	312.5	252	https://v10-1.orthodb.org/?query=144680at33090	Ankyrin repeat-containing domain
144716at33090	Complete	AT3G26085.2	346.5	201	https://v10-1.orthodb.org/?query=144716at33090	CAAX prenyl protease 2
144765at33090	Complete	AT1G21710.1	405.8	251	https://v10-1.orthodb.org/?query=144765at33090	DNA glycosylase
144990at33090	Complete	AT1G62730.1	392.4	252	https://v10-1.orthodb.org/?query=144990at33090	Squalene/phytoene synthase
145061at33090	Complete	AT3G17040.1	791.1	477	https://v10-1.orthodb.org/?query=145061at33090	Tetratricopeptide repeat
145734at33090	Complete	AT1G36310.2	463.4	303	https://v10-1.orthodb.org/?query=145734at33090	Methyltransferase type 11
146354at33090	Complete	AT1G76080.1	276.9	190	https://v10-1.orthodb.org/?query=146354at33090	Thioredoxin
146469at33090	Complete	AT5G43280.1	353.6	220	https://v10-1.orthodb.org/?query=146469at33090	Enoyl-CoA hydratase/isomerase
146772at33090	Complete	AT5G48840.1	386.0	246	https://v10-1.orthodb.org/?query=146772at33090	Pantoate-beta-alanine ligase
146921at33090	Complete	AT4G25080.6	367.2	208	https://v10-1.orthodb.org/?query=146921at33090	Magnesium-protoporphyrin IX methyltransferase
147083at33090	Complete	AT1G19690.1	310.8	239	https://v10-1.orthodb.org/?query=147083at33090	NAD(P)-binding domain superfamily
147262at33090	Complete	AT3G21580.1	383.4	242	https://v10-1.orthodb.org/?query=147262at33090	ABC/ECF transporter, transmembrane component
148236at33090	Complete	AT3G59390.2	262.5	200	https://v10-1.orthodb.org/?query=148236at33090	Uncharacterised protein family UPF0454
148539at33090	Complete	AT1G78010.1	572.0	369	https://v10-1.orthodb.org/?query=148539at33090	GTP binding domain
148839at33090	Complete	AT2G19560.1	463.8	340	https://v10-1.orthodb.org/?query=148839at33090	Proteasome component (PCI) domain
149782at33090	Complete	AT3G01800.1	257.2	172	https://v10-1.orthodb.org/?query=149782at33090	Ribosome recycling factor
150470at33090	Complete	AT1G14300.2	325.0	265	https://v10-1.orthodb.org/?query=150470at33090	Protein HGH1 N-terminal
150559at33090	Complete	AT5G40530.3	251.4	185	https://v10-1.orthodb.org/?query=150559at33090	Ribosomal RNA processing protein 8
152317at33090	Complete	AT1G74530.3	359.1	237	https://v10-1.orthodb.org/?query=152317at33090	Translation initiation factor 3
153820at33090	Complete	AT2G34090.4	502.7	313	https://v10-1.orthodb.org/?query=153820at33090	LPPG:FO 2-phospho-L-lactate transferase CofD/UPF0052
154870at33090	Complete	AT3G52640.2	644.6	527	https://v10-1.orthodb.org/?query=154870at33090	Nicastrin
155102at33090	Complete	AT1G02410.2	321.9	163	https://v10-1.orthodb.org/?query=155102at33090	Cytochrome c oxidase assembly protein CtaG/Cox11
156843at33090	Complete	AT2G43030.1	300.9	183	https://v10-1.orthodb.org/?query=156843at33090	Ribosomal protein L3
156887at33090	Complete	AT4G33460.1	319.7	195	https://v10-1.orthodb.org/?query=156887at33090	ABC transporter, conserved site
158492at33090	Complete	AT5G10070.2	334.1	182	https://v10-1.orthodb.org/?query=158492at33090	Ribosome biogenesis protein
158957at33090	Complete	AT1G79790.2	238.0	165	https://v10-1.orthodb.org/?query=158957at33090	HAD superfamily
160064at33090	Complete	AT5G43430.4	332.5	203	https://v10-1.orthodb.org/?query=160064at33090	Electron transfer flavoprotein, beta subunit
160610at33090	Complete	AT1G53120.1	447.3	249	https://v10-1.orthodb.org/?query=160610at33090	RNA-binding S4 domain
160680at33090	Complete	AT1G17760.1	773.4	546	https://v10-1.orthodb.org/?query=160680at33090	Tetratricopeptide repeat
161054at33090	Complete	AT5G64150.1	352.2	250	https://v10-1.orthodb.org/?query=161054at33090	Methyltransferase small domain
161066at33090	Complete	AT5G67290.1	400.3	289	https://v10-1.orthodb.org/?query=161066at33090	FAD dependent oxidoreductase
161269at33090	Complete	AT3G48540.1	330.5	163	https://v10-1.orthodb.org/?query=161269at33090	Deoxycytidylate deaminase domain
161309at33090	Complete	AT2G44760.1	329.4	250	https://v10-1.orthodb.org/?query=161309at33090	Calycin
161559at33090	Complete	AT3G59380.1	359.1	261	https://v10-1.orthodb.org/?query=161559at33090	Protein prenyltransferase, alpha subunit
161966at33090	Complete	AT3G25470.1	334.1	206	https://v10-1.orthodb.org/?query=161966at33090	RNA-binding S4 domain
162794at33090	Complete	AT5G01230.1	476.8	246	https://v10-1.orthodb.org/?query=162794at33090	Putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase
163097at33090	Complete	AT3G01480.1	535.6	305	https://v10-1.orthodb.org/?query=163097at33090	Cyclophilin-type peptidyl-prolyl cis-trans isomerase domain
163701at33090	Complete	AT1G03030.1	206.6	149	https://v10-1.orthodb.org/?query=163701at33090	P-loop containing nucleoside triphosphate hydrolase
163833at33090	Complete	AT5G37530.1	655.6	360	https://v10-1.orthodb.org/?query=163833at33090	THIF-type NAD/FAD binding fold
164019at33090	Complete	AT3G54970.1	261.6	194	https://v10-1.orthodb.org/?query=164019at33090	Aminotransferase class IV
164280at33090	Complete	AT2G40650.1	272.1	165	https://v10-1.orthodb.org/?query=164280at33090	Pre-mRNA-splicing factor 38
164556at33090	Complete	AT1G16445.1	196.7	148	https://v10-1.orthodb.org/?query=164556at33090	Putative rRNA methylase
165103at33090	Complete	AT4G08790.1	396.1	235	https://v10-1.orthodb.org/?query=165103at33090	Carbon-nitrogen hydrolase
166645at33090	Complete	AT5G15540.1	1242.0	972	https://v10-1.orthodb.org/?query=166645at33090	Sister chromatid cohesion protein
166660at33090	Complete	AT3G51610.1	243.5	143	https://v10-1.orthodb.org/?query=166660at33090	ATP-dependent helicase/deoxyribonuclease subunit B
167076at33090	Complete	AT5G51880.1	225.8	154	https://v10-1.orthodb.org/?query=167076at33090	Oxoglutarate/iron-dependent dioxygenase
167217at33090	Complete	AT5G24840.1	422.0	216	https://v10-1.orthodb.org/?query=167217at33090	tRNA (guanine-N(7)-)-methyltransferase
167325at33090	Complete	AT4G26410.1	201.4	148	https://v10-1.orthodb.org/?query=167325at33090	Unnamed product
167809at33090	Complete	AT2G38730.1	325.8	165	https://v10-1.orthodb.org/?query=167809at33090	Peptidyl-prolyl cis-trans isomerase
167850at33090	Complete	AT3G07525.2	200.4	157	https://v10-1.orthodb.org/?query=167850at33090	Autophagy-related protein 3
167932at33090	Complete	AT1G77090.1	369.0	193	https://v10-1.orthodb.org/?query=167932at33090	PsbP, C-terminal
168269at33090	Complete	AT4G19540.1	384.7	224	https://v10-1.orthodb.org/?query=168269at33090	P-loop containing nucleoside triphosphate hydrolase
168270at33090	Complete	AT3G08010.1	380.4	235	https://v10-1.orthodb.org/?query=168270at33090	Tab2-like
168563at33090	Complete	AT3G17670.2	222.8	178	https://v10-1.orthodb.org/?query=168563at33090	Tetratricopeptide repeat
169007at33090	Complete	AT4G15520.1	252.3	146	https://v10-1.orthodb.org/?query=169007at33090	tRNA/rRNA methyltransferase, SpoU type
170939at33090	Complete	AT4G24710.3	611.1	335	https://v10-1.orthodb.org/?query=170939at33090	ATPase, AAA-type, conserved site
170945at33090	Complete	AT1G12770.2	517.3	337	https://v10-1.orthodb.org/?query=170945at33090	Helicase, C-terminal
171195at33090	Complete	AT1G21840.1	303.5	193	https://v10-1.orthodb.org/?query=171195at33090	urease accessory protein F
171627at33090	Complete	AT1G66080.1	184.7	137	https://v10-1.orthodb.org/?query=171627at33090	OPI10 family
171708at33090	Complete	AT1G64350.1	277.6	250	https://v10-1.orthodb.org/?query=171708at33090	WD40-repeat-containing domain
171767at33090	Complete	AT3G56650.1	299.2	178	https://v10-1.orthodb.org/?query=171767at33090	PsbP, C-terminal
172000at33090	Complete	AT5G10910.1	466.3	295	https://v10-1.orthodb.org/?query=172000at33090	Ribosomal RNA small subunit methyltransferase H
172535at33090	Complete	AT3G24200.2	652.3	396	https://v10-1.orthodb.org/?query=172535at33090	Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial
172666at33090	Complete	AT5G14660.1	348.3	200	https://v10-1.orthodb.org/?query=172666at33090	Peptide deformylase
173119at33090	Complete	AT5G57450.2	233.2	188	https://v10-1.orthodb.org/?query=173119at33090	DNA recombination and repair protein Rad51-like, C-terminal
173143at33090	Complete	AT2G45000.1	241.5	155	https://v10-1.orthodb.org/?query=173143at33090	Nucleoporin, NSP1-like, C-terminal
173477at33090	Complete	AT2G25950.1	244.8	155	https://v10-1.orthodb.org/?query=173477at33090	PITH domain
173581at33090	Complete	AT3G52390.2	446.4	259	https://v10-1.orthodb.org/?query=173581at33090	TatD family
174202at33090	Complete	AT5G10620.1	215.5	138	https://v10-1.orthodb.org/?query=174202at33090	RNA methyltransferase RlmH
174213at33090	Complete	AT4G15030.2	285.6	191	https://v10-1.orthodb.org/?query=174213at33090	Folate-sensitive fragile site protein Fra10Ac1
174767at33090	Complete	AT5G62840.1	446.0	239	https://v10-1.orthodb.org/?query=174767at33090	Histidine phosphatase superfamily
175583at33090	Complete	AT4G00030.1	180.1	131	https://v10-1.orthodb.org/?query=175583at33090	Plastid lipid-associated protein/fibrillin conserved domain
175792at33090	Complete	AT1G13330.1	263.5	183	https://v10-1.orthodb.org/?query=175792at33090	Winged helix-like DNA-binding domain superfamily
175963at33090	Complete	AT3G23400.1	344.6	201	https://v10-1.orthodb.org/?query=175963at33090	Plastid lipid-associated protein/fibrillin conserved domain
176016at33090	Complete	AT1G03150.1	303.5	157	https://v10-1.orthodb.org/?query=176016at33090	GNAT domain
176328at33090	Complete	AT1G71350.1	738.3	484	https://v10-1.orthodb.org/?query=176328at33090	SUI1 domain
177296at33090	Complete	AT4G28830.1	281.1	172	https://v10-1.orthodb.org/?query=177296at33090	Methyltransferase domain
177720at33090	Complete	AT5G49570.1	538.2	372	https://v10-1.orthodb.org/?query=177720at33090	Transglutaminase-like
177964at33090	Complete	AT5G13410.1	374.1	197	https://v10-1.orthodb.org/?query=177964at33090	Peptidylprolyl isomerase
178386at33090	Complete	AT5G66530.3	361.1	229	https://v10-1.orthodb.org/?query=178386at33090	Glucose-6-phosphate 1-epimerase
179975at33090	Complete	AT1G12250.1	318.0	170	https://v10-1.orthodb.org/?query=179975at33090	Pentapeptide repeat
180408at33090	Complete	AT3G26710.1	276.0	162	https://v10-1.orthodb.org/?query=180408at33090	Cofactor assembly of complex C subunit B, CCB1
180466at33090	Complete	AT3G08950.1	333.5	194	https://v10-1.orthodb.org/?query=180466at33090	Copper chaperone SCO1/SenC
180674at33090	Complete	AT1G16080.1	426.3	234	https://v10-1.orthodb.org/?query=180674at33090	Nuclear protein
181108at33090	Complete	AT5G19940.1	277.7	170	https://v10-1.orthodb.org/?query=181108at33090	Plastid lipid-associated protein/fibrillin conserved domain
182493at33090	Complete	AT1G74070.1	208.0	162	https://v10-1.orthodb.org/?query=182493at33090	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
182513at33090	Complete	AT2G44520.1	462.0	283	https://v10-1.orthodb.org/?query=182513at33090	Protohaem IX farnesyltransferase
182936at33090	Complete	AT4G06676.1	333.3	242	https://v10-1.orthodb.org/?query=182936at33090	Etoposide-induced 2.4
182952at33090	Complete	AT2G25830.1	288.4	195	https://v10-1.orthodb.org/?query=182952at33090	Transcriptional regulator TACO1-like
183313at33090	Complete	AT3G61080.2	340.5	236	https://v10-1.orthodb.org/?query=183313at33090	Protein-ribulosamine 3-kinase, chloroplastic
183396at33090	Complete	AT5G50100.1	182.9	110	https://v10-1.orthodb.org/?query=183396at33090	Protein of unknown function DUF393
183719at33090	Complete	AT4G32770.1	524.5	337	https://v10-1.orthodb.org/?query=183719at33090	Tocopherol cyclase
183931at33090	Complete	AT5G56130.1	365.5	240	https://v10-1.orthodb.org/?query=183931at33090	WD40 repeat
184066at33090	Complete	AT1G64355.1	165.7	95	https://v10-1.orthodb.org/?query=184066at33090	Protein of unknown function DUF3593
184405at33090	Complete	AT4G12740.1	436.0	320	https://v10-1.orthodb.org/?query=184405at33090	DNA glycosylase
184776at33090	Complete	AT4G01940.1	278.4	155	https://v10-1.orthodb.org/?query=184776at33090	NIF system FeS cluster assembly, NifU, C-terminal
185172at33090	Complete	AT2G43760.1	175.8	110	https://v10-1.orthodb.org/?query=185172at33090	Molybdopterin synthase catalytic subunit
185214at33090	Complete	AT2G46910.1	228.6	172	https://v10-1.orthodb.org/?query=185214at33090	Plastid lipid-associated protein/fibrillin conserved domain
185696at33090	Complete	AT2G46900.1	618.0	545	https://v10-1.orthodb.org/?query=185696at33090	TCF25/Rqc1
185941at33090	Complete	AT1G76450.1	220.1	146	https://v10-1.orthodb.org/?query=185941at33090	PsbP, C-terminal
186340at33090	Complete	AT4G15510.1	335.0	179	https://v10-1.orthodb.org/?query=186340at33090	PsbP, C-terminal
187462at33090	Complete	AT4G33060.1	511.0	404	https://v10-1.orthodb.org/?query=187462at33090	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
187866at33090	Complete	AT2G41750.1	196.0	185	https://v10-1.orthodb.org/?query=187866at33090	DTW
187914at33090	Complete	AT5G41480.1	475.5	353	https://v10-1.orthodb.org/?query=187914at33090	Mur ligase, central
188180at33090	Complete	AT1G08110.4	282.4	167	https://v10-1.orthodb.org/?query=188180at33090	Lactoylglutathione lyase
188436at33090	Complete	AT2G42770.1	293.5	179	https://v10-1.orthodb.org/?query=188436at33090	Mpv17/PMP22
188583at33090	Complete	AT3G05210.1	415.9	252	https://v10-1.orthodb.org/?query=188583at33090	RuvA domain 2-like
188938at33090	Complete	AT5G38660.2	331.7	179	https://v10-1.orthodb.org/?query=188938at33090	Protein of unknown function DUF2854
189891at33090	Complete	AT5G40850.1	364.9	209	https://v10-1.orthodb.org/?query=189891at33090	Tetrapyrrole methylase
190390at33090	Complete	AT4G32320.1	290.5	195	https://v10-1.orthodb.org/?query=190390at33090	Haem peroxidase
191125at33090	Complete	AT1G76050.2	469.7	281	https://v10-1.orthodb.org/?query=191125at33090	RNA-binding S4 domain
191396at33090	Complete	AT5G25480.1	418.3	252	https://v10-1.orthodb.org/?query=191396at33090	C-5 cytosine methyltransferase
191581at33090	Complete	AT1G54780.1	403.3	223	https://v10-1.orthodb.org/?query=191581at33090	TPM domain
192090at33090	Complete	AT5G17930.1	666.9	458	https://v10-1.orthodb.org/?query=192090at33090	MIF4G-like domain superfamily
192376at33090	Complete	AT5G10700.1	180.9	105	https://v10-1.orthodb.org/?query=192376at33090	Peptidyl-tRNA hydrolase II domain superfamily
192456at33090	Complete	AT3G57810.4	128.9	142	https://v10-1.orthodb.org/?query=192456at33090	OTU domain
192750at33090	Complete	AT1G12410.1	390.6	205	https://v10-1.orthodb.org/?query=192750at33090	ATP-dependent Clp protease proteolytic subunit
193351at33090	Complete	AT1G52590.1	244.1	133	https://v10-1.orthodb.org/?query=193351at33090	Protein of unknown function DUF393
193437at33090	Complete	AT1G01290.1	213.2	131	https://v10-1.orthodb.org/?query=193437at33090	Molybdopterin cofactor biosynthesis C (MoaC) domain
193683at33090	Complete	AT3G52220.1	190.2	174	https://v10-1.orthodb.org/?query=193683at33090	Multiple myeloma tumor-associated protein 2-like
193777at33090	Complete	AT2G21960.1	445.3	250	https://v10-1.orthodb.org/?query=193777at33090	Peptidase M41-like
193982at33090	Complete	AT2G35360.1	231.7	161	https://v10-1.orthodb.org/?query=193982at33090	Uncharacterised domain SAYSvFN
194002at33090	Complete	AT4G38090.1	234.3	161	https://v10-1.orthodb.org/?query=194002at33090	Impact, N-terminal
194293at33090	Complete	AT1G01860.4	295.6	208	https://v10-1.orthodb.org/?query=194293at33090	rRNA adenine N(6)-methyltransferase
194372at33090	Complete	AT5G43050.1	187.5	129	https://v10-1.orthodb.org/?query=194372at33090	Uncharacterised protein family Ycf20
194467at33090	Complete	AT3G61870.1	324.1	179	https://v10-1.orthodb.org/?query=194467at33090	Protein of unknown function DUF4079
195185at33090	Complete	AT1G07320.1	367.0	210	https://v10-1.orthodb.org/?query=195185at33090	Ribosomal protein L4/L1e
195354at33090	Complete	AT3G12210.2	236.2	157	https://v10-1.orthodb.org/?query=195354at33090	DNA glycosylase
195527at33090	Complete	AT1G34150.1	451.8	309	https://v10-1.orthodb.org/?query=195527at33090	tRNA pseudouridine synthase
195843at33090	Complete	AT4G29170.1	275.3	177	https://v10-1.orthodb.org/?query=195843at33090	Meiotic nuclear division protein 1 homolog
196198at33090	Complete	AT3G06730.1	153.0	94	https://v10-1.orthodb.org/?query=196198at33090	Thioredoxin
196248at33090	Complete	AT4G09620.1	178.3	121	https://v10-1.orthodb.org/?query=196248at33090	Transcription termination factor, mitochondrial/chloroplastic
196324at33090	Complete	AT5G38360.1	301.0	203	https://v10-1.orthodb.org/?query=196324at33090	Alpha/Beta hydrolase fold
196325at33090	Complete	AT1G65030.1	270.0	239	https://v10-1.orthodb.org/?query=196325at33090	WD40 repeat
196410at33090	Complete	AT5G44450.2	272.1	169	https://v10-1.orthodb.org/?query=196410at33090	Alpha-N-methyltransferase NTM1
196443at33090	Complete	AT2G44920.2	125.9	111	https://v10-1.orthodb.org/?query=196443at33090	Pentapeptide repeat
196490at33090	Complete	AT4G28020.1	310.4	208	https://v10-1.orthodb.org/?query=196490at33090	YaeB, N-terminal domain superfamily
196512at33090	Complete	AT1G67440.2	602.2	359	https://v10-1.orthodb.org/?query=196512at33090	Ribosome biogenesis GTPase RsgA
196850at33090	Complete	AT4G34730.1	235.6	129	https://v10-1.orthodb.org/?query=196850at33090	Ribosome-binding factor A
196873at33090	Complete	AT2G38130.1	294.8	148	https://v10-1.orthodb.org/?query=196873at33090	GNAT domain
196991at33090	Complete	AT3G57910.1	217.7	202	https://v10-1.orthodb.org/?query=196991at33090	G-patch domain
197780at33090	Complete	AT5G15390.1	337.5	182	https://v10-1.orthodb.org/?query=197780at33090	tRNA/rRNA methyltransferase, SpoU type
197838at33090	Complete	AT3G51510.1	221.2	133	https://v10-1.orthodb.org/?query=197838at33090	Predicted protein
198012at33090	Complete	AT4G18460.1	191.7	122	https://v10-1.orthodb.org/?query=198012at33090	D-aminoacyl-tRNA deacylase
198570at33090	Complete	AT1G21760.1	455.7	275	https://v10-1.orthodb.org/?query=198570at33090	F-box domain
199163at33090	Complete	AT2G40660.1	384.2	255	https://v10-1.orthodb.org/?query=199163at33090	tRNA-binding domain
199618at33090	Complete	AT3G56330.1	490.1	325	https://v10-1.orthodb.org/?query=199618at33090	tRNA (guanine(26)-N(2))-dimethyltransferase
199795at33090	Complete	AT5G52970.2	252.9	133	https://v10-1.orthodb.org/?query=199795at33090	TPM domain
200316at33090	Complete	AT3G15520.1	414.7	275	https://v10-1.orthodb.org/?query=200316at33090	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
200488at33090	Complete	AT3G52050.3	335.5	250	https://v10-1.orthodb.org/?query=200488at33090	5'-3' exonuclease, alpha-helical arch, N-terminal
200499at33090	Complete	AT4G27800.1	512.6	324	https://v10-1.orthodb.org/?query=200499at33090	PPM-type phosphatase domain
200687at33090	Complete	AT5G53490.4	320.5	179	https://v10-1.orthodb.org/?query=200687at33090	Pentapeptide repeat
201861at33090	Complete	AT5G51220.1	380.5	219	https://v10-1.orthodb.org/?query=201861at33090	Ubiquinol-cytochrome c chaperone, CBP3
202025at33090	Complete	AT1G18060.1	258.2	156	https://v10-1.orthodb.org/?query=202025at33090	Microbial collagenase
203023at33090	Complete	AT1G54500.1	232.6	125	https://v10-1.orthodb.org/?query=203023at33090	Rubredoxin domain
203383at33090	Complete	AT5G58020.1	356.4	254	https://v10-1.orthodb.org/?query=203383at33090	Replication termination factor 2
203818at33090	Complete	AT1G02870.1	156.0	115	https://v10-1.orthodb.org/?query=203818at33090	Ribosome biogenesis protein Nop16
204117at33090	Complete	AT2G04360.2	225.7	169	https://v10-1.orthodb.org/?query=204117at33090	Cardiolipin synthase N-terminal
204880at33090	Complete	AT1G28140.1	360.6	211	https://v10-1.orthodb.org/?query=204880at33090	Protein of unknown function DUF2301
205308at33090	Complete	AT3G15080.1	324.1	192	https://v10-1.orthodb.org/?query=205308at33090	Ribonuclease H superfamily
206164at33090	Complete	AT1G09150.1	253.4	142	https://v10-1.orthodb.org/?query=206164at33090	PUA domain
206170at33090	Complete	AT2G36895.3	257.1	158	https://v10-1.orthodb.org/?query=206170at33090	uncharacterized protein LOC103486501
207179at33090	Complete	AT3G04460.2	372.5	295	https://v10-1.orthodb.org/?query=207179at33090	Peroxisome biogenesis protein 12
207898at33090	Complete	AT3G44890.1	258.2	157	https://v10-1.orthodb.org/?query=207898at33090	Ribosomal protein L9
208706at33090	Complete	AT3G63190.1	207.8	137	https://v10-1.orthodb.org/?query=208706at33090	Ribosome recycling factor
208707at33090	Complete	AT2G24860.1	76.6	61	https://v10-1.orthodb.org/?query=208707at33090	Heat shock protein DnaJ, cysteine-rich domain superfamily
208849at33090	Complete	AT4G18372.1	122.3	70	https://v10-1.orthodb.org/?query=208849at33090	LSM domain, eukaryotic/archaea-type
209015at33090	Complete	AT5G44200.2	328.7	238	https://v10-1.orthodb.org/?query=209015at33090	Nuclear cap-binding protein subunit 2
209301at33090	Complete	AT1G04130.1	390.6	271	https://v10-1.orthodb.org/?query=209301at33090	Tetratricopeptide repeat
209302at33090	Complete	AT4G00026.1	331.4	187	https://v10-1.orthodb.org/?query=209302at33090	Mitochondrial import inner membrane translocase subunit Tim21
209516at33090	Complete	AT3G60370.2	322.6	166	https://v10-1.orthodb.org/?query=209516at33090	Peptidylprolyl isomerase
210493at33090	Complete	AT1G42480.1	175.0	127	https://v10-1.orthodb.org/?query=210493at33090	Domain of unknown function DUF3456
210551at33090	Complete	AT4G37200.1	310.6	182	https://v10-1.orthodb.org/?query=210551at33090	Thioredoxin
210557at33090	Complete	AT1G44920.1	158.2	126	https://v10-1.orthodb.org/?query=210557at33090	Protein of unknown function DUF3054
210851at33090	Complete	AT5G57040.1	260.5	128	https://v10-1.orthodb.org/?query=210851at33090	Glyoxalase/fosfomycin resistance/dioxygenase domain
211645at33090	Complete	AT5G50110.1	363.6	214	https://v10-1.orthodb.org/?query=211645at33090	rRNA small subunit methyltransferase G
212331at33090	Complete	AT1G24310.1	452.8	364	https://v10-1.orthodb.org/?query=212331at33090	Nucleoporin Nup54, alpha-helical domain
212845at33090	Complete	AT3G05410.2	243.6	172	https://v10-1.orthodb.org/?query=212845at33090	PsbP, C-terminal
213827at33090	Complete	AT2G43560.1	250.6	136	https://v10-1.orthodb.org/?query=213827at33090	Peptidylprolyl isomerase
213828at33090	Complete	AT1G14345.1	221.0	123	https://v10-1.orthodb.org/?query=213828at33090	Domain of unknown function DUF304
214313at33090	Complete	AT4G04614.2	98.5	109	https://v10-1.orthodb.org/?query=214313at33090	Protein RDM1, plant
215062at33090	Complete	AT2G04845.1	221.4	142	https://v10-1.orthodb.org/?query=215062at33090	N-acetyltransferase 9-like
215487at33090	Complete	AT1G08390.1	100.7	91	https://v10-1.orthodb.org/?query=215487at33090	RecQ-mediated genome instability protein 2
215817at33090	Complete	AT1G30480.1	405.6	319	https://v10-1.orthodb.org/?query=215817at33090	RNA recognition motif domain
216228at33090	Complete	AT5G04440.1	263.2	161	https://v10-1.orthodb.org/?query=216228at33090	Protein of unknown function DUF1997
216601at33090	Complete	AT2G46580.1	199.4	145	https://v10-1.orthodb.org/?query=216601at33090	Pyridoxamine 5'-phosphate oxidase, Alr4036 family, FMN-binding domain
217014at33090	Complete	AT1G59840.2	349.2	210	https://v10-1.orthodb.org/?query=217014at33090	Cofactor assembly of complex C subunit B, CCB2/CCB4
217521at33090	Complete	AT4G04870.1	169.3	131	https://v10-1.orthodb.org/?query=217521at33090	CDP-alcohol phosphatidyltransferase
218947at33090	Complete	AT2G27290.1	188.5	108	https://v10-1.orthodb.org/?query=218947at33090	Domain of unknown function DUF1279
219128at33090	Complete	AT5G40500.1	119.6	72	https://v10-1.orthodb.org/?query=219128at33090	Predicted protein
219839at33090	Complete	AT1G48350.1	237.3	126	https://v10-1.orthodb.org/?query=219839at33090	Ribosomal protein L18
220165at33090	Complete	AT1G62780.1	262.2	180	https://v10-1.orthodb.org/?query=220165at33090	Dimethylallyl, adenosine tRNA methylthiotransferase
220316at33090	Complete	AT5G06410.1	174.2	131	https://v10-1.orthodb.org/?query=220316at33090	Co-chaperone Hsc20
220587at33090	Complete	AT5G35080.1	260.1	205	https://v10-1.orthodb.org/?query=220587at33090	Protein OS9-like
220589at33090	Complete	AT5G17240.1	488.4	362	https://v10-1.orthodb.org/?query=220589at33090	Rubisco LSMT, substrate-binding domain
220981at33090	Complete	AT5G57950.2	265.8	184	https://v10-1.orthodb.org/?query=220981at33090	26S Proteasome non-ATPase regulatory subunit 9
223902at33090	Complete	AT1G07960.4	178.5	106	https://v10-1.orthodb.org/?query=223902at33090	Thioredoxin domain
225336at33090	Complete	AT2G26340.2	176.0	136	https://v10-1.orthodb.org/?query=225336at33090	Mechanosensitive ion channel MscS domain superfamily
227848at33090	Complete	AT1G51730.1	268.7	190	https://v10-1.orthodb.org/?query=227848at33090	RWD domain
228201at33090	Complete	AT3G20680.1	321.2	251	https://v10-1.orthodb.org/?query=228201at33090	Domain of unknown function DUF1995
229764at33090	Complete	AT2G35500.1	487.1	295	https://v10-1.orthodb.org/?query=229764at33090	Shikimate kinase/gluconokinase
229778at33090	Complete	AT2G36145.1	147.5	105	https://v10-1.orthodb.org/?query=229778at33090	Predicted protein
229782at33090	Complete	AT3G09310.1	121.9	58	https://v10-1.orthodb.org/?query=229782at33090	Putative membrane protein insertion efficiency factor
230103at33090	Complete	AT1G16870.1	485.5	309	https://v10-1.orthodb.org/?query=230103at33090	Ribosomal protein S23/S29, mitochondrial
231151at33090	Complete	AT1G72640.1	226.2	194	https://v10-1.orthodb.org/?query=231151at33090	NAD(P)-binding domain
231707at33090	Complete	AT3G60660.1	356.5	221	https://v10-1.orthodb.org/?query=231707at33090	Spindle and kinetochore-associated protein 1
233744at33090	Complete	AT1G67620.1	174.4	128	https://v10-1.orthodb.org/?query=233744at33090	Protein Iojap/ribosomal silencing factor RsfS
234046at33090	Complete	AT2G07340.1	160.5	118	https://v10-1.orthodb.org/?query=234046at33090	Prefoldin beta-like
238204at33090	Duplicated	AT4G13500.1	139.7	73	https://v10-1.orthodb.org/?query=238204at33090	Predicted protein
238204at33090	Duplicated	AT2G05310.1	137.9	73	https://v10-1.orthodb.org/?query=238204at33090	Predicted protein
238385at33090	Complete	AT1G49975.1	112.0	72	https://v10-1.orthodb.org/?query=238385at33090	Photosystem I reaction centre subunit N, chloroplastic
